84,Alterna Caviar Miracle Multiplying Volume Hair Mist 4.8 oz,$30.00,4.5,2,None,"['Water (Aqua)', ' Polyimide-1', ' Panthenol', ' Caviar Extract', ' Algae Extract', ' Helianthus Annuus (Sunflower) Seed Oil', ' Macrocystis Pyrifera (Kelp) Extract', ' Laminaria Digitata Extract', ' Keratin', ' Hydrolyzed Keratin', ' Biotin', ' Phospholipids', ' Saccharomyces/Magnesium Ferment', ' Saccharomyces/Copper Ferment', ' Saccharomyces/Silicon Ferment', ' Saccharomyces/Zinc Ferment', ' Saccharomyces/Iron Ferment', ' Polysilicone-15', ' Palmitamidopropyltrimonium Chloride', ' Superoxide Dismutase', ' Ascorbic Acid', ' Glycerin', ' PEG-40 Hydrogenated Castor Oil', ' Disodium EDTA', ' Citric Acid', ' Propylene Glycol', ' Butylene Glycol', ' Potassium Sorbate', ' Sodium Benzoate', ' Phenoxyethanol', ' Ethylhexylglycerin', ' Fragrance (Parfum).']",Alterna,141ml
85,Miriam Quevedo Platinum and Diamonds Luxurious Mask 250ml,$60.00,None,None,None,"['Amino Acids', ' Omega Acids', ' Omega Acids', ' Peptides', ' Keratin', ' Vitamin A', ' Vitamin C', ' Shea Butter']",Miriam Quevedo,250ml
86,Alterna Caviar Anti-Aging Restructuring Bond Repair Conditioner 16.5 oz,$56.00,None,None,None,None,Alterna,16.5oz
87,T3 Cura Luxe Professional Ionic Hair Dryer with Auto Pause Sensor 1 piece,$295.00,5.0,1,None,None,T3,None
88,NUXE Huile Prodigieuse Multi-Purpose Dry Oil 50ml,$27.00,5.0,2,None,"['Coco-Caprylate/Caprate', ' Macadamia Integrifolia Seed Oil', ' Dicaprylyl Ether', ' Caprylic/Capric Triglyceride', ' Prunus Amygdalus Dulcis (Sweet Almond) Oil', ' Corylus Avellana (Hazel) Seed Oil', ' Camellia Oleifera Seed Oil', ' Parfum/Fragrance', ' Camellia Japonica Seed Oil', ' Tocopherol', ' Argania Spinosa Kernel Oil', ' Borago Officinalis Seed Oil', ' Tocopheryl Acetate', ' Helianthus Annuus (Sunflower) Seed Oil', ' Rosmarinus Officinalis (Rosemary) Leaf Extract', ' Polyglyceryl-3 Diisostearate', ' Ascorbic Acid', ' Solanum Lycopersicum (Tomato) Fruit Extract', ' Benzyl Salicylate', ' Linalool', ' Limonene', ' Citronellol', ' Geraniol', ' Benzyl Alcohol [N2212/A].']",NUXE,50ml
89,Christophe Robin Shade Variation Mask - Baby Blonde Pocket 75ML,$18.00,5.0,1,None,"['Aqua (Water)', ' Cetearyl Alcohol', ' Cetyl Alcohol', ' Behentrimonium Chloride', ' Glycerin', ' Cetrimonium Chloride', ' Parfum (Fragrance)', ' Mauritia Flexuosa Fruit Oil', ' Ethylhexyl Methoxycinnamate', ' Prunus Amygdalus Dulcis Oil', ' Hydrogenated Vegetable Oil', ' Tocopheryl Acetate', ' Butyrospermum Parkii (Shea) Butter', ' Citric Acid', ' Sericin', ' Iris Florentina Root Extract', ' Potassium Sorbate', ' Sodium Benzoate', ' Disodium EDTA', ' Ci 60730 (Acid Violet 43)', ' Tocopherol', ' BHT.']",Christophe Robin,75ml
90,GKhair The Best Hair Treatment 100ml,$60.00,None,None,None,"['Aqua', ' Glyoxylic Acid Monohydrate', ' Stearyl Alcohol', ' Glyceryl Stearate', ' Ceteareth-20', ' Isopropyl Palmitate', ' Stearamidopropyl Dimethylamine', ' Phenyl Trimethicone', ' Glycerin', ' Parfum', ' Dimethicone', ' Behentrimonium Chloride', ' Cetrimonium Chloride', ' Cetyl Alcohol', ' Cocos Nucifera Oil (Organic)', ' Polyquaternium-7', ' Polyquaternium-37', ' Hydrolyzed Keratin', ' Oxidized Keratin', ' Keratin (JUVEXIN)', ' Phenoxyethanol', ' Hydroxypropyl Guar Hydroxypropyltrimonium Chloride', ' Disodium EDTA', ' Butylated Hydroxytoluene', ' Caprylyl Glycol', ' Hexylene Glycol', ' Pentaclethra Macroloba Seed Oil', ' Bertholletia Excelsa (Brazil) Nut Oil', ' Astrocaryum Murumuru Seed Butter', ' Benzyl Benzoate', ' Hexyl Cinnamal', ' Benzyl Salicylate', ' Limonene', ' Alpha-Isomethyl Ionone.']",GKhair,100ml
91,Alterna Caviar Seasilk - Bodybuilding Volume Conditioner 8.5 oz,$35.00,None,None,None,['Key Ingredients:'],Alterna,250ml
92,Alterna Caviar Anti-Aging Restructuring Bond Repair Leave-In Heat Protection Spray,$32.00,5.0,1,None,"['Water/Aqua/Eau', ' Dimethicone', ' Propanediol', ' Cetyl Alcohol', ' Dicaprylyl Ether', ' Fragrance (Parfum)', ' Stearyl Alcohol', '\xa0Hydrogenated Castor Oil/Sebacic Acid Copolymer', ' PEG-40 Hydrogenated Castor Oil', ' Benzyl Alcohol', ' Glyceryl Stearate', '\xa0PEG-100 Stearate', ' Behentrimonium Chloride', ' VP/VA Copolymer', ' Amodimethicone', ' Panthenol', ' Dehydroacetic Acid', '\xa0Trideceth-12', ' Cetrimonium Chloride', ' Ascorbic Acid', ' Biotin', ' Polysilicone-15', ' Pyridoxine HCL', ' Retinyl Palmitate', '\xa0Superoxide Dismutase', ' Tocopheryl Acetate', ' Hydrolyzed Rice Protein', ' Hydrolyzed Wheat Protein', ' Caviar Extract', '\xa0Potassium Benzoate', ' Propylene Glycol', ' Sodium Sorbate', ' Hydrolyzed Soy Protein', ' Helianthus Annuus (Sunflower) Seed Oil', '\xa0Leuconostoc/Radish Root Ferment Filtrate', ' Saccharomyces/Copper Ferment', ' Saccharomyces/Iron Ferment', '\xa0Saccharomyces/Magnesium Ferment', ' Saccharomyces/Silicon Ferment', ' Saccharomyces/Zinc Ferment', ' Hydrolyzed Corn Protein', '\xa0Hydrolyzed Cottonseed Protein', ' Phospholipids', ' Hexyl Cinnamal', ' Linalool', ' Limonene', ' Geraniol', ' Coumarin', ' Citral', ' Amyl\xa0Cinnamal', ' Benzyl Benzoate', ' Benzyl Alcohol', ' Citronellol.']",Alterna,None
93,Christophe Robin Hydrating Melting Mask with Aloe Vera 200ml,$37.00,5.0,1,None,"['Aloe Barbadensis Leaf Juice*', ' Aqua', ' Propanediol', ' Cetearyl Alcohol', ' Behenamidopropyl Dimethylamine', ' Glycerin', ' Caprylic/Capric Triglyceride', ' Sodium Pca', ' Argania Spinosa Kernel Oil*', ' Arctium Lappa Root Extract*', ' Urtica Dioica Leaf Extract*', ' Fructooligosaccharides', ' Saccharide Isomerate', ' Linseed Acid', ' Cyamopsis Tetragonoloba Gum', ' Tocopherol', ' Helianthus Annuus Seed Oil Unsaponifiables', ' Glycine Soja Oil Unsaponifiables', ' Parfum', ' Lactic Acid', ' Benzyl Alcohol', ' Sodium Benzoate', ' Potassium Sorbate', ' Limonene', ' Linalool', ' Sodium Citrate', ' Citric Acid.\n*From Organic Farming.']",Christophe Robin,200ml
94,OUTRÉ Condition + CBD/Daily Moisture & Repair,$20.40,None,None,None,"['VEGAN AND FREE OF: THC', ' SULFATES', ' PARABENS', ' PHTHALATES', ' GLUTEN', ' DMDMh', ' CRUELTY ']",OUTRÉ,8oz
95,GKhair Serum 50ml,$27.00,5.0,1,None,"['Cyclopentasiloxane', ' Dimethicone Crosspolymer', ' Hydrolyzed Keratin', ' Oxidized Keratin', ' Keratin (JUVEXIN)', ' Argania Spinosa Kernel Oil', ' Parfum', ' Hexyl Cinnamal', ' Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde', ' Geraniol', ' Benzyl Salicylate', ' Amyl Cinnamal', ' D&C Red #17 (CI 26100)', ' D&C Yellow #11 (CI 47000).']",GKhair,50ml
96,The Vintage Cosmetic Company Ava Make-up Headband,$6.39,None,None,None,"['70% Cotton', ' 30% Knitted Polyester. Bow filling: Polyurethane (PU) Foam']",The Vintage Cosmetic Company,None
97,DHC Scalp Care Conditioner (550ml),$19.00,None,None,None,"['Water/Aqua/Eau', ' Stearyl Alcohol', ' Glycerin', ' Behentrimonium Chloride', ' Ethylhexyl Palmitate', ' Neopentyl Glycol Dicaprate', ' Steartrimonium Chloride', ' Fragrance/Parfum', 'Isopropyl Alcohol', ' Phenoxyethanol', ' Alcohol', ' Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate', ' Hydroxyethylcellulose', ' Menthol', ' Isostearic Acid', ' Dipotassium Glycyrrhizate', ' Lactic Acid', ' Capryloyl Glycine', ' Olea Europaea (Olive) Fruit Oil', ' Butylene Glycol', ' Isosteaoyl Hydrolyzed Collagen', ' Camellia Sinensis Leaf Extract', ' Algae Extract', ' Eucalyptus Globulus Leaf Extract', 'Limonene', ' Linalool', ' Butylphenyl Methylpropional', ' Hexyl Cinnamal', ' Geraniol', ' Citronellol', ' Benzyl Benzoate.']",DHC,550ml
98,Miriam Quevedo Glacial White Hydra-Pure Precious Elixir 50ml,$90.00,None,None,None,"['Amino Acids', ' Omega Acids', ' Omega Acids', ' Peptides', ' Keratin', ' Vitamin A', ' Vitamin C', ' Vitamin E', ' Hyaluronic Acid']",Miriam Quevedo,50ml
99,RAINCRY Rebuild Bond Repair 5.1 fl. oz,$38.00,5.0,1,None,"['Aqua/Water/Eau', ' Cyclopantasiloxane', ' Peg 40 Castor Oil', ' Stearalkonium Chloride', ' Cetearyl Alcohol', ' Ceterath 20', ' Glycerine', ' Cetyl Alcohol', ' Collagen Peptide', ' CBD (Hemp Cannabidiol – THC Free)', ' Nelumbo Nacifera (Lotus) Flower Extract', ' Cystine Amino Acids', ' Rosa Centifolia (Rose) Flower Extract', ' Aloe Barbadensis Leaf Extract', ' Keratin Amino Acids', ' Panax Ginseng Root Extract', ' Calendula Officinalis (Marigold) Flower Extract', ' Phenoxyethanol', ' Citric Acid', ' Tetrasodium EDTA', ' Fragrance/Parfum']",RAINCRY,5.1 fl. oz
100,T3 Whirl Trio Convertible Styling Wand (Worth $385),$325.00,5.0,2,None,None,T3,None
101,ghd Unplugged Cordless Styler - Black,$299.00,None,None,None,None,ghd,12oz
102,T3 Single Pass Curl 1.25 - Graphite/Dark Chrome,$150.00,None,None,None,['Ceramic'],T3,400g
103,T3 Convertible Base Hair Curler,$120.00,None,None,None,None,T3,None
104,evo The Therapist Hydrating Shampoo 300ml,$29.00,None,None,None,"['Glycerin', ' Hydrolyzed Quinoa', ' Sodium Lauroyl Methyl Isethionate']",evo,1 x 300ml
105,Miriam Quevedo Extreme Restructuring Luxe Serum 250ml,$60.00,None,None,None,"['Amino Acids', ' Omega Acids', ' Peptides']",Miriam Quevedo,250ml
106,Phyto Phytocyane Fortifying Densifying Shampoo 8.45 fl. oz,$26.00,None,None,None,"['Aqua / Water / Eau', ' Sodium Laureth Sulfate', ' Cocamidopropyl Betaine', ' Lauryl Glucoside', ' Peg-200 Hydrogenated Glyceryl Palmate', ' Sodium Chloride', ' Peg-7 Glyceryl Cocoate', ' Parfum / Fragrance', ' Phenoxyethanol', ' Glycerin', ' Cinchona Succirubra Bark Extract', ' Ethylhexylglycerin', ' Panthenol', ' Coconut Acid', ' Tromethamine', ' Hydrolyzed Wheat Protein Pg-Propyl Silanetriol', ' Pyridoxine Hcl', ' Guar Hydroxypropyltrimonium Chloride', ' Citric Acid', ' Tetrasodium Edta', ' Ginkgo Biloba Leaf Extract', ' Vitis Vinifera (Grape) Seed Extract', ' Potassium Sorbate', ' Sodium Benzoate', ' Citral', ' Limonene.']",Phyto,8.45 fl. oz
107,Miriam Quevedo Black Baccara Bond Rejuvenating Luxe Cure,$85.00,None,None,None,"['Amino Acids', ' Omega Acids', ' Peptides', ' Keratin', ' Vitamin A', ' Vitamin C', ' Vitamin E', ' Plant Stem Cells']",Miriam Quevedo,20ml
108,Tangle Teezer Blow Drying Round Tool - Large,$24.00,5.0,1,None,None,Tangle Teezer,None
109,T3 Source Handheld Showerhead,$150.00,3.0,2,None,None,T3,None
110,Me Chic Compact Permanent Hair Reduction Device,$199.00,5.0,1,None,None,Me,None
111,T3 SinglePass Compact Iron,$89.00,None,None,None,None,T3,None
112,Philip Kingsley Elasticizer 2.5 oz.,$30.00,5.0,1,None,None,Philip Kingsley,75ml
113,Tangle Teezer Compact Styler Detangling Hairbrush - Rose Gold Ivory,$12.00,None,None,None,None,Tangle Teezer,None
114,Miriam Quevedo Glacial White Hydra-Pure Rescue Masque 250ml,$70.00,None,None,None,"['Amino Acids', ' Omega Acids', ' Omega Acids', ' Peptides', ' Keratin', ' Vitamin A', ' Vitamin C', ' Vitamin E', ' Hyaluronic Acid']",Miriam Quevedo,250ml
115,Grow Gorgeous Intense Duo,$38.00,3.5,2,None,['Grow Gorgeous Intense Thickening Shampoo 250ml: '],Grow Gorgeous,2 x 250ml
116,RevitaLash Cosmetics Thickening Conditioner 8.45 fl. oz.,$37.00,None,None,None,"['Aqua', ' Cetearyl Alcohol', ' Amodimethicone', ' Behentrimonium Methosulfate', ' Polyquaternium-7', ' Benzyl Alcohol', ' Cetrimonium Chloride', ' Parfum', ' Polyquaternium-37', '\xa0 Dicaprylyl Carbonate', ' Panthenol', ' Glycerin', ' Trideceth-12', ' Trimethylsiloxyamodimethicone', ' Hydrolyzed Vegetable Protein Pg-Propyl Silanetriol', ' Camellia Sinensis Leaf Extract', ' Dehydroacetic Acid', ' Menthol', ' C11-15 Pareth-7', ' Panthenyl Hydroxypropyl Steardimonium Chloride', ' Lauryl Glucoside', ' C12-15 Pareth-9', ' Butylene Glycol', ' Urea', ' Disodium Phosphate', ' Salix Alba Bark Extract', ' Panax Ginseng Extract', ' Biotin', ' Hydrolyzed Linseed Seed', ' Citric Acid', ' Eriobotrya Japonica Extract', ' Limonene', ' Linalool', ' Geraniol']",RevitaLash,8.5 fl.oz
117,Alterna Caviar Volume Consumer Trial Kit (Worth $36),$24.99,None,None,None,"['Shampoo: Water/Aqua/Eau', ' Cocamidopropyl Betaine', ' Sodium Methyl 2-Sulfolaurate', ' Disodium 2-Sulfolaurate', ' Sodium Methyl\xa0Cocoyl Taurate', ' Lauramide MEA', ' Acrylates/Vinyl Neodecanoate Crosspolymer', ' Glycereth-26', ' Caviar Extract', ' Alaria\xa0Esculenta Extract', ' Helianthus Annuus (Sunflower) Seed Oil', ' Macrocystis Pyrifera (Kelp) Extract', ' Linum Usitatissimum\xa0(Linseed) Seed Oil', ' Butyrospermum Parkii (Shea) Butter', ' Keratin', ' Hydrolyzed Keratin', ' Biotin', ' Phospholipids', '\xa0Saccharomyces/Magnesium Ferment', ' Saccharomyces/Copper Ferment', ' Saccharomyces/Silicon Ferment', ' Saccharomyces/Zinc\xa0Ferment', ' Saccharomyces/Iron Ferment', ' Hydrolyzed Vegetable Protein PG-Propyl Silanetriol', ' Superoxide Dismutase', '\xa0Ascorbic Acid', ' Polysilicone-15', ' Tocopherol', ' Glycerin', ' Panthenol', ' Sodium Lauroyl Sarcosinate', ' VP/DMAPA Acrylates\xa0Copolymer', ' Cetrimonium Chloride', ' PEG-150 Distearate', ' Disodium EDTA', ' Citric Acid', ' Butylene Glycol', ' Tetrasodium EDTA', '\xa0Phenoxyethanol', ' Potassium Sorbate', ' Hydroxypropyl Cyclodextrin', ' Silicone Quaternium-8', ' Silicone Quaternium-16', '\xa0Benzalkonium Chloride', ' Undeceth-11', ' Butyloctanol', ' Undeceth-5', ' Iodopropynyl Butylcarbamate', '\xa0Methylchloroisothiazolinone', ' Methylisothiazolinone', ' Fragrance (Parfum). (10-16-35470).']",Alterna,Shampoo: 1.35 fl. oz / Conditioner: 1.35 fl. oz / Mist: 0.85 fl. oz
118,Imbue Curl Energising Hydration Serum 3.38 fl. oz,$13.00,None,None,None,"['Aqua (Water/Eau)', ' Distearyldimonium Chloride', ' Propylheptyl Caprylate', ' Glycerin', ' Caprylyl Caprylate/Caprate', ' Diheptyl Succinate', ' Cetearyl Alcohol', ' Coco-Caprylate', ' Panthenol', ' Butyrospermum Parkii (Shea) Butter', ' Cocos Nucifera (Coconut) Oil', ' Theobroma Cacao (Cocoa) Seed Butter', ' Theobroma Grandiflorum Seed Butter', ' Helianthus Annuus (Sunflower) Seed Oil', ' Tocopherol', ' Parfum (Fragrance)', ' Capryloyl Glycerin/Sebacic Acid Copolymer', ' Xanthan Gum', ' Silica', ' Mica', ' Phenoxyethanol', ' Linalool', ' Limonene', ' Hexyl Cinnamal', ' Alpha-Isomethyl Ionone', ' Citronellol', ' Benzyl Alcohol', ' Geraniol', ' CI 77891 (Titanium Dioxide)', ' CI 77491 (Iron Oxides).']",Imbue,3.38 fl.oz
119,Phyto Phytokeratine Extreme Cream Conditioner 3.5 oz,$40.00,None,None,None,"['Paeonia Officinalis Flower Extract', ' Propanediol', ' Isodecyl Neopentanoate', ' Aqua', ' Cetearyl Alcohol', ' Pouteria Sapota Seed Butter', ' Mauritia Flexuosa Fruit Oil', ' Adansonia Digitata Seed Oil', ' Polyquaternium-37', ' Polyquaternium-70', ' Parfum/Fragrance', ' Polymnia Sonchifolia Root Juice', ' Behentrimonium Methosulfate', ' Saccharide Isomerate', ' Dipropylene Glycol', ' Phenoxyethanol', ' Chlorphenesin', ' Glycerin', ' Citric Acid', ' Vitis Vinifera (Grape) Seed Extract (Opc De Raisin) Alcohol', ' Hydrolyzed Corn Protein', ' Hydrolyzed Soy Protein', ' Hydrolyzed Wheat Protein', ' Tocopherol', ' Peg-40 Hydrogenated Castor Oil', ' Xanthan Gum', ' Sodium Citrate', ' Maltodextrin', ' Ci 75470/Carmine', ' Sodium Benzoate', ' Potassium Sorbate.']",Phyto,100ml
120,Christophe Robin Volumising Shampoo with Rose Extracts 250ml,$38.00,2.67,3,None,"['Aqua (Water)', ' Cocamidopropyl Betaine', ' Sodium Lauroyl Sarcosinate', ' Glycerin', ' Acrylates Copolymer', ' Disodium Cocoamphodiacetate', ' Rosa Centifolia Flower Water', ' Hydrolyzed Adansonia Digitata Extract', ' Rosa Moschata Seed Oil', ' Rosa Gallica Flower Extract', ' Polyquaternium-16', ' Xanthan Gum', ' Peg-150 Distearate', ' Deceth-7', ' Peg-40 Hydrogenated Castor Oil', ' Citric Acid', ' Parfum (Fragrance)', ' Guar Hydroxypropyltrimonium Chloride', ' Sodium Chloride', ' Ppg-26-Buteth-26', ' Sodium Hydroxide', ' Carbomer', ' Bht', ' Disodium Edta', ' Phenoxyethanol', ' Sodium Benzoate', ' Potassium Sorbate', ' Citronellol', ' Geraniol', ' Benzyl Alcohol.']",Christophe Robin,250ml
121,GKhair Leave-in Conditioner Cream 130ml,$26.00,5.0,1,None,"['Cyclopentasiloxane', ' Dimethicone Crosspolymer', ' Hydrolyzed Keratin', ' Oxidized Keratin', ' Keratin (JUVEXIN)', ' Argania Spinosa Kernel Oil', ' Parfum', ' Hexyl Cinnamal', ' Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde', ' Geraniol', ' Benzyl Salicylate', ' Amyl Cinnamal', ' D&C Red #17 (CI 26100)', ' D&C Yellow #11 (CI 47000).']",GKhair,130ml
122,RAINCRY Detangle Large Detangling Paddle Brush,$80.00,None,None,None,None,RAINCRY,None
123,T3 Cura Hair Dryer,$245.00,5.0,1,None,None,T3,None
124,VIRTUE Minoxidil Foam 5 For Women 2 piece,$54.00,None,None,None,"['ACTIVE INGREDIENT: Minoxidil 5% w/w (without propellant)INACTIVE INGREDIENTS: Butylated Hydroxytoluene', ' Cetyl Alcohol', ' Citric Acid Anhydrous', ' Dehydrated Alcohol', ' Isobutane', ' Lactic Acid', ' N-butane', ' Polysorbate 60', ' Propane', ' Purified Water', ' Stearyl Alcohol.']",VIRTUE,4oz
125,ghd Max Styler Straightener,$249.00,None,None,None,None,ghd,None
126,RAINCRY Daily Hydrating Treatment 5.1 fl. oz,$35.00,None,None,None,"['Aqua/Water/Eau', ' Amodimethicone', ' Centrimonium Chloride', ' Ceterath 20', ' Disiloxane', ' Glycerine', ' Cetearyl Alcohol', ' Peg – 40 Castor (Castor Seed) Oil', ' Stearalkonium Chloride', ' Abyssinian (Crambe Seed) Oil', ' Citrus aurantium beramis (Bergamot ) Fruit Oil', ' Dl Panthenol (B5)', ' Hydrolyzed wheat Protein', ' Emblica Officinalis (Amla) Fruit Extract', ' Cysteine Amino Acids', ' Cocos nucifera (Coconut) Oil', ' Tocopherol (Vitamin E) Acetate', ' Keratin Amino Acid', ' Tetra Sodium EDTA', ' Hydoxyethylcellulose', ' Citric Acid', ' Phenxyethanol', ' CI 19140', ' Fragrance/Parfum']",RAINCRY,5.1 fl. oz
127,Phyto Phytojoba Moisturizing Mask 5.29 fl. oz,$26.00,5.0,2,None,"['Aqua / Water / Eau', ' Cetearyl Alcohol', ' Cetyl Alcohol', ' Behentrimonium Chloride', ' Simmondsia Chinensis (Jojoba) Seed Oil', ' Hydroxyethylcellulose', ' Phenoxyethanol', ' Cetrimonium Chloride', ' Parfum / Fragrance', ' Chlorphenesin', ' Hydrolyzed Pea Protein', ' Polyquaternium-53', ' Malva Sylvestris (Mallow) Flower Extract', ' Disodium Phosphate', ' Sodium Phosphate', ' Citric Acid', ' Polysorbate 60', ' Tetrasodium Edta', ' Glycerin', ' Potassium Sorbate', ' Coumarin', ' 416B', ' Origine Végétale & Naturelle / Botanical & Natural Origin.']",Phyto,5.29 oz
128,T3 Voluminous Curls Hair Curler with 1.5 Inch Clip Barrel,$100.00,5.0,1,None,None,T3,None
129,Alterna Caviar Anti-Aging Restructuring Bond Repair Shampoo - 16.5 oz (Worth $66),$52.00,None,None,None,"['Water/Aqua/ Eau', ' Disodium Laureth Sulfosuccinate', ' Glycerin', ' Sodium Lauroyl Methyl Isethionate', ' Cocamidopropyl Hydroxysultaine', ' Cocamidopropyl Betaine', ' Acrylates/Vinyl Neodecanoate Crosspolymer', ' Fragrance (Parfum)', ' Glycereth-26', ' Glycol Distearate', ' PEG-175 Diisostearate', ' Benzyl Alcohol', ' Sodium Lauroyl Sarcosinate', ' Cocamidopropylamine Oxide', ' Aminomethyl Propanol', ' Citric Acid', ' Silicone Quaternium-16', ' Hydrogenated Castor Oil/Sebacic Acid Copolymer', ' Hydroxypropyl Guar Hydroxypropyltrimonium Chloride', ' Hydrolyzed Vegetable Protein PG-Propyl Silanetriol', ' PEG-45m', ' Dehydroacetic Acid', ' Butyloctanol', ' Undeceth-11', ' Undeceth-5', ' Polyquaternium-7', ' Ascorbic Acid', ' Butyrospermum Parkii (Shea) Butter', ' Helianthus Annuus (Sunflower) Seed Oil', ' Linum Usitatissimum Seed Oil', ' Polysilicone-15', ' Superoxide Dismutase', ' Tocopheryl Acetate', ' Alaria Esculenta Extract', ' Caprylic/Capric Triglyceride', ' Hydrolyzed Rice Protein', ' Caviar Extract', ' Potassium Benzoate', ' Propylene Glycol', ' Sodium Sorbate', ' Leuconostoc/Radish Root Ferment Filtrate', ' Saccharomyces/Copper Ferment', ' Saccharomyces/Iron Ferment', ' Saccharomyces/Magnesium Ferment', ' Saccharomyces/Silicon Ferment', ' Saccharomyces/Zinc Ferment', ' Phospholipids', ' Hexyl Cinnamal', ' Linalool', ' Limonene', ' Geraniol', ' Coumarin', ' Citral', ' Amyl Cinnamal', ' Benzyl Benzoate', ' Benzyl Alcohol', ' Citronellol.']",Alterna,16.5 oz
130,Tangle Teezer The Ultimate Hairbrush - Pink,$13.50,None,None,None,None,Tangle Teezer,None
131,Curlsmith Ultimate Lengths 30 Day Therapy,$30.00,5.0,1,None,None,Curlsmith,60 x capsules
132,White Hot Intense Lustre Mask 100ml,$16.00,None,None,None,"['Aqua (Water)', ' Cetearyl Alcohol', ' Cetyl Alcohol', ' Behentrimonium Chloride', ' Quaternium-91', ' Dimethicone', ' Cetrimonium Chloride', ' Cetrimonium Methosulfate', ' Parfum (Fragrance)', ' Phenoxyethanol', ' Hydroxypropyl Guar Hydroxypropyltrimonium Chloride', ' Sodium Benzoate', ' Isopropyl Alcohol', ' Citric Acid', ' Potassium Sorbate', ' Disodium EDTA', ' Disodium Distyrylbiphenyl Disulfonate', ' Hydrolyzed Vegetable Protein PG-Propyl Silanetriol', ' AlphaIsomethyl Ionone', ' Hydrolysed Lupine Seed Extract', ' Limonene', ' Citronellol', ' Glucanolactone', ' CI 60730 (Acid Violet 43).']",White Hot,100ml
133,Phyto 7 Daily Hydrating Cream 1.7 oz ($29 Value),$29.00,4.33,3,None,"['Althaea Officinalis Extract (Mucilage Végétal)', ' Arctium Majus Root Extract (Bardane)', ' Rosmarinus Officinalis (Rosemary) Leaf Extract (Romarin)', ' Salvia Officinalis (Sage) Leaf Extract (Sauge)', ' Calendula Officinalis Flower Extract', ' Salix Alba (Willow) Leaf Extract (Saule)', ' Lecithin (Soja)', ' Sodium Dehydroacetate*', ' Propylene Glycol', ' Phenoxyethanol*', ' Parabens (Butyl', ' Ethyl)*.']",Phyto,50ml
134,Alterna Caviar Replenishing Moisture Treatment Hair Masque 161g,$45.00,None,None,None,"['Water (Aqua)', ' Cetearyl Alcohol ', ' Cetyl Alcohol', ' Glycerin', ' Stearamidopropyl Dimethylamine', ' Cetyl Esters', ' Cyclopentasiloxane', ' Dimethicone', ' Behentrimonium Chloride', ' Butyrospermum Parkii (Shea) Butter', ' Divinyldimethicone/Dimethicone Copolymer', ' Phospholipids', ' Helianthus Annuus (Sunflower) Seed Oil', ' Polysilicone-15', ' Caviar Extract', ' Superoxide Dismutase', ' Ascorbic Acid', ' Trideceth-12', ' Cetrimonium Chloride', ' Laureth-9', ' Algae Extract', ' Dimethiconol', ' Amodimethicone', ' C11-15 Pareth-7', ' Behentrimonium Methosulfate', ' Saccharomyces/Magnesium Ferment', ' Saccharomyces/Copper Ferment', ' Saccharomyces/Silicon Ferment', ' Saccharomyces/Zinc Ferment', ' Saccharomyces/Iron Ferment', ' Butylene Glycol', ' C12-13 Pareth-23', ' C12-13 Pareth-3', ' Panthenol', ' Caprylic/Capric Triglyceride', ' Polyquaternium-10', ' Tocopheryl Acetate', ' Retinyl Palmitate', ' Sorbic Acid', ' Sodium Polyacrylate Starch', ' Ceteareth-20', ' Polysorbate 60', ' Citric Acid', ' Disodium EDTA', ' Phenoxyethanol', ' Methylisothiazolinone', ' Fragrance (Parfum).']",Alterna,161g
